Word,Length,Freq_HAL,Log_Freq_HAL,I_Mean_RT,I_Zscore,I_SD,Obs,I_Mean_Accuracy,Difficulty
killjoy,7,112,4.72,792.46,0.17,182.43,26.0,0.81,0.6665141927778201
kills,5,6431,8.77,582.17,-0.61,133.97,30.0,0.88,0.0663515539630505
kiln,4,192,5.26,821.21,0.29,271.1,19.0,0.56,0.6642524967599298
kilo,4,566,6.34,794.0,0.04,222.82,30.0,0.88,0.5242560544840029
kilogram,8,291,5.67,732.88,-0.37,162.62,33.0,0.97,0.4855785113465986
kilohertz,9,44,3.78,1310.55,1.11,640.43,11.0,0.37,0.9928591395390206
kilometer,9,396,5.98,794.9,-0.11,226.52,30.0,0.97,0.5586643287337043
kilometers,10,1572,7.36,739.09,-0.01,161.59,33.0,1.0,0.336281161851033
kiloton,7,35,3.56,841.25,0.33,208.72,4.0,0.12,0.8081878478310589
kilowatt,8,131,4.88,953.9,0.61,336.93,20.0,0.61,0.8441970979136489
kilowatts,9,55,4.01,948.42,0.5,367.91,31.0,0.89,0.8790882061446977
kilt,4,428,6.06,730.59,-0.28,260.14,27.0,0.79,0.44387690274707126
kilts,5,182,5.2,779.52,0.18,211.88,27.0,0.87,0.6067698406647861
kimono,6,140,4.94,864.7,0.41,402.78,20.0,0.61,0.7469187568295595
kin,3,1679,7.43,686.42,-0.27,223.03,31.0,0.97,0.2517852151152448
kind,4,131849,11.79,582.27,-0.75,198.1,33.0,1.0,0.00757286981271124
kinder,6,1010,6.92,714.92,-0.19,205.73,25.0,0.81,0.3375517775914208
kindergarten,12,1091,6.99,953.55,0.46,397.95,31.0,0.97,0.7121801224873574
kindest,7,312,5.74,740.4,-0.05,390.89,30.0,0.91,0.4909150974562273
kindle,6,106,4.66,762.33,-0.05,258.04,33.0,0.97,0.6273792279738761
kindled,7,181,5.2,752.06,-0.18,222.9,31.0,0.89,0.5612817971589033
kindliness,10,4,1.39,845.03,0.18,313.24,31.0,1.0,0.906228558359381
kindly,6,5433,8.6,577.81,-0.65,129.6,31.0,0.94,0.07006175192498285
kindness,8,2295,7.74,674.52,-0.53,212.73,31.0,1.0,0.21219282864476124
kindnesses,10,15,2.71,740.67,-0.14,266.08,30.0,0.91,0.7501207084953369
kindred,7,1866,7.53,809.52,-0.04,265.74,29.0,0.83,0.4362277959899367
kinds,5,20788,9.94,657.18,-0.44,275.27,33.0,0.97,0.07283169423902823
kinesthetic,11,83,4.42,1097.27,0.61,359.25,26.0,0.84,0.9435846611267821
kinesthetically,15,7,1.95,1014.71,1.0,266.83,21.0,0.7,0.9633046174176005
kinetic,7,1449,7.28,715.17,-0.11,151.09,35.0,1.0,0.3070061751924983
kinfolk,7,110,4.7,841.59,0.19,327.05,22.0,0.67,0.7354578028512617
king,4,52583,10.87,558.67,-0.8,170.67,33.0,0.97,0.011918375644837489
kingdom,7,14254,9.56,619.28,-0.56,186.33,32.0,1.0,0.062006048130924245
kingdoms,8,1165,7.06,752.88,-0.22,347.19,33.0,0.94,0.38527610480038627
kingfisher,10,104,4.64,838.55,0.21,398.92,22.0,0.67,0.7358898122029935
kingpin,7,363,5.89,686.1,-0.2,196.31,30.0,0.88,0.38413255063403723
kings,5,7674,8.95,650.56,-0.42,236.29,34.0,1.0,0.11115346496912404
kink,4,706,6.56,767.09,-0.1,250.59,23.0,0.77,0.45790450052095244
kinky,5,1591,7.37,733.74,-0.3,218.7,27.0,0.82,0.3275901501867805
kinsfolk,8,17,2.83,857.86,0.14,272.22,28.0,0.85,0.8616299458717694
kinship,7,669,6.51,764.76,-0.21,333.23,34.0,1.0,0.45869228227999287
kinsman,7,114,4.74,862.25,0.26,272.4,28.0,0.85,0.7578206398820868
kinswoman,9,3,1.1,985.27,0.68,372.51,22.0,0.71,0.9675992986201113
kiosk,5,430,6.06,680.45,-0.1,123.29,11.0,0.31,0.35981296536301494
kipling,7,587,6.38,726.62,0.09,170.33,26.0,0.79,0.40626667683159257
kirk,4,9112,9.12,871.93,0.19,347.12,28.0,0.8,0.3889863027623186
kiss,4,12848,9.46,522.11,-0.8,107.62,35.0,1.0,0.02137175675332266
kissed,6,4684,8.45,578.48,-0.66,159.26,33.0,0.97,0.07689766460826916
kisser,6,451,6.11,703.94,-0.38,256.78,33.0,1.0,0.393941704149831
kisses,6,2392,7.78,580.12,-0.72,149.42,34.0,1.0,0.10790068867373129
kissing,7,3889,8.27,590.82,-0.61,143.83,33.0,1.0,0.09331401997407944
kit,3,24866,10.12,609.48,-0.68,209.42,33.0,0.97,0.03908414017432848
kitchen,7,9720,9.18,545.76,-0.68,103.39,34.0,1.0,0.03473863434220223
kitchenette,11,64,4.16,1085.42,0.87,398.22,24.0,0.73,0.9448552768671699
kitchens,8,388,5.96,630.64,-0.52,174.31,33.0,1.0,0.29234326954842316
kite,4,2346,7.76,573.06,-0.75,119.34,33.0,0.97,0.10350435821198953
kits,4,7216,8.88,701.19,-0.41,264.81,32.0,0.91,0.16609488958349217
kitten,6,2238,7.71,611.26,-0.65,246.77,31.0,0.94,0.14042845162765877
kittenish,9,22,3.09,800.61,0.14,308.18,18.0,0.58,0.793397880612945
kittens,7,1632,7.4,583.15,-0.61,169.56,33.0,0.97,0.12960280551955478
kitty,5,4116,8.32,590.84,-0.64,110.27,31.0,0.97,0.09135727173388224
kiwanis,7,93,4.53,1051.37,1.14,272.89,19.0,0.59,0.9201545068740311
kiwi,4,1394,7.24,690.06,-0.38,163.84,32.0,0.94,0.2722421285354883
klaus,5,2088,7.64,1007.54,0.71,415.92,13.0,0.39,0.7346191964626058
kleenex,7,382,5.95,747.5,-0.16,217.57,32.0,1.0,0.48369800005082464
kleptomania,11,16,2.77,1007.0,1.09,271.83,14.0,0.44,0.9450077507560164
kleptomaniac,12,24,3.18,1089.61,1.06,436.53,18.0,0.55,0.9643973469543341
knack,5,630,6.45,828.05,-0.01,378.25,20.0,0.61,0.5698711595639246
knapsack,8,186,5.23,815.08,0.02,245.06,26.0,0.84,0.6577977687987598
knave,5,147,4.99,835.41,0.11,405.57,17.0,0.5,0.7054204467484944
knavery,7,2,0.69,1007.14,0.69,380.9,7.0,0.22,0.9780945846357144
knead,5,463,6.14,748.42,-0.09,175.86,24.0,0.71,0.4661126782038576
knee,4,7176,8.88,580.94,-0.68,92.46,32.0,0.94,0.062183934334578535
kneecap,7,159,5.07,835.9,0.12,243.61,29.0,0.94,0.7001855098980966
kneel,5,733,6.6,731.84,-0.21,287.66,32.0,0.97,0.39414500266829305
kneeled,7,240,5.48,651.21,-0.37,149.76,29.0,1.0,0.36525120073187467
kneeling,8,1003,6.91,816.31,0.03,246.72,32.0,0.97,0.5077126375441539
kneels,6,182,5.2,728.67,-0.17,274.24,30.0,0.88,0.5227821402251531
knees,5,9040,9.11,601.34,-0.69,134.62,32.0,0.97,0.06624990470381947
knelt,5,1175,7.07,853.33,0.17,364.99,27.0,0.82,0.5531244441056136
knew,4,56518,10.94,597.74,-0.55,177.06,31.0,0.94,0.01911006073543239
knickerbocker,13,106,4.66,965.38,0.88,322.59,21.0,0.68,0.8642728266117761
knickerbockers,14,16,2.77,916.58,0.56,315.48,26.0,0.84,0.9025691850270641
knickers,8,457,6.12,750.27,0.01,214.26,30.0,0.86,0.471169728850601
knife,5,7120,8.87,589.76,-0.7,188.82,33.0,0.97,0.06741887118497623
knifelike,9,2,0.69,1065.57,0.95,373.33,23.0,0.74,0.9864044115778506
knight,6,18286,9.81,586.43,-0.69,160.89,35.0,1.0,0.03707656730451577
knighthood,10,121,4.8,772.62,0.05,198.99,29.0,0.91,0.6306574165840766
knightly,8,36,3.58,848.55,0.02,318.59,31.0,0.91,0.8134736093110722
knights,7,7495,8.92,557.82,-0.75,129.38,33.0,1.0,0.04703819470915606
knit,4,1112,7.01,674.06,-0.44,209.47,31.0,0.94,0.2676933241849
knitted,7,220,5.39,671.68,-0.41,248.57,31.0,0.94,0.40807095118294323
knitting,8,1088,6.99,723.84,-0.26,212.79,32.0,0.97,0.3452262966633631
knitwear,8,64,4.16,789.24,0.16,303.18,29.0,0.88,0.7065640009148433
knives,6,2722,7.91,633.25,-0.57,166.83,32.0,1.0,0.15143198393941704
knob,4,2049,7.63,669.35,-0.49,203.68,34.0,0.97,0.2137683921628421
knobble,7,0,0.0,869.55,0.12,413.27,20.0,0.59,0.9528601560316129
knobbly,7,14,2.64,718.14,0.0,201.17,14.0,0.42,0.7271988005387411
knobby,6,98,4.58,748.62,0.28,244.62,21.0,0.62,0.6138090518665346
knobs,5,1088,6.99,666.09,-0.43,234.11,33.0,1.0,0.25811288150237605
knock,5,6912,8.84,684.4,-0.32,231.21,30.0,0.97,0.14960229727325863
knockdown,9,157,5.06,826.09,-0.06,370.43,33.0,1.0,0.6870473431424868
knocked,7,4110,8.32,533.53,-0.77,110.35,32.0,0.94,0.052679728596477855
knocker,7,45,3.81,730.81,-0.25,303.47,31.0,0.97,0.6512922162079744
knocking,8,2445,7.8,677.5,-0.5,201.53,34.0,0.97,0.21148128383014408
knockout,8,405,6.0,674.5,-0.32,271.13,32.0,0.97,0.35559452110492745
knocks,6,1218,7.1,632.35,-0.54,182.26,31.0,0.94,0.2045691342024345
knoll,5,530,6.27,719.57,-0.21,274.71,28.0,0.8,0.4046911133135117
knot,4,2001,7.6,603.81,-0.69,189.83,32.0,0.94,0.13897994968361668
knothole,8,57,4.04,907.7,0.54,373.92,20.0,0.63,0.8457726614317298
knots,5,1777,7.48,662.71,-0.39,278.4,34.0,1.0,0.2159538512363091
knotted,7,221,5.4,691.0,-0.4,204.35,33.0,1.0,0.4403445909887932
knotty,6,74,4.3,785.07,-0.05,283.12,30.0,0.86,0.68984269777134
know,4,800100,13.59,549.71,-0.79,171.84,34.0,1.0,0.0008131940738481868
knoweth,7,103,4.63,927.45,0.61,333.23,11.0,0.34,0.8333460394907372
knowing,7,23913,10.08,629.52,-0.54,247.98,33.0,1.0,0.05057050646743412
knowingly,9,2581,7.86,701.64,-0.15,224.78,33.0,1.0,0.23923153160021346
knowledge,9,83911,11.34,766.24,-0.31,373.82,33.0,0.97,0.09455922339965947
knowledgeable,13,5076,8.53,835.53,0.29,282.98,30.0,0.97,0.3839038398007675
known,5,84923,11.35,606.64,-0.62,155.01,33.0,1.0,0.015908109069655153
knows,5,66802,11.11,665.84,-0.64,298.44,32.0,1.0,0.03931285100759828
knoxville,9,1704,7.44,768.47,-0.03,229.54,30.0,0.94,0.3755431882290158
knuckle,7,664,6.5,707.84,-0.31,254.62,31.0,0.91,0.36349775101013954
knuckleball,11,16,2.77,993.85,0.51,445.84,27.0,0.82,0.9390358567761937
knuckled,8,60,4.09,786.23,0.05,379.01,31.0,0.97,0.708063327488501
knuckles,8,842,6.74,667.16,-0.28,146.15,31.0,0.94,0.28062819242204773
koala,5,797,6.68,932.52,0.42,340.08,21.0,0.64,0.707326370359076
kodiak,6,263,5.57,636.0,-0.37,166.97,26.0,0.79,0.3338669919442962
koran,5,991,6.9,743.75,-0.18,270.04,28.0,0.82,0.3850219816523087
korea,5,9146,9.12,702.86,-0.35,239.09,35.0,0.97,0.15280424893903585
korean,6,8313,9.03,689.82,-0.44,216.93,33.0,0.97,0.14462148357093849
koreans,7,2113,7.66,724.85,-0.24,203.97,34.0,0.97,0.28919214251226144
kosher,6,1651,7.41,810.07,0.04,282.79,29.0,0.85,0.4488831287641991
krakatoa,8,48,3.87,702.4,-0.02,245.1,5.0,0.16,0.6040507229803563
kraut,5,134,4.9,801.17,0.18,284.08,23.0,0.68,0.6645320322228152
krauts,6,41,3.71,844.0,0.37,267.18,15.0,0.47,0.8018601814439277
kremlin,7,365,5.9,787.96,0.14,283.94,24.0,0.71,0.5545475337348479
krishna,7,2331,7.75,882.45,0.52,357.45,20.0,0.63,0.538614012350385
kudos,5,1103,7.01,731.75,0.14,175.32,20.0,0.59,0.3556199334197352
kumquat,7,56,4.03,1053.8,0.56,425.21,10.0,0.3,0.9343345785367589
kurt,4,10349,9.24,820.19,-0.01,383.83,31.0,0.91,0.29793397880612943
kuwait,6,2871,7.96,787.37,0.09,205.33,27.0,0.84,0.35859317425224263
lab,3,24767,10.12,571.06,-0.69,140.23,32.0,0.94,0.02485324388198521
label,5,22957,10.04,601.34,-0.66,301.96,32.0,0.97,0.03778811211913293
labeled,7,4375,8.38,626.06,-0.49,222.31,32.0,0.94,0.11849762394856547
labeling,8,1343,7.2,663.9,-0.37,157.94,30.0,0.94,0.23885034687809711
labelled,8,2544,7.84,691.5,-0.32,199.48,30.0,0.94,0.2268303219740286
labels,6,8378,9.03,613.31,-0.66,148.3,32.0,0.94,0.0783207542375035
labial,6,78,4.36,765.59,0.2,200.82,17.0,0.5,0.6574928210210668
labile,6,17,2.83,846.0,0.3,180.14,3.0,0.09,0.852303626337323
labor,5,18853,9.84,613.09,-0.68,245.68,35.0,1.0,0.048944118319737745
laboratories,12,5440,8.6,792.53,0.0,255.94,30.0,0.94,0.3104876623211608
laboratory,10,16623,9.72,684.66,-0.23,178.86,32.0,0.94,0.10386013061929811
labored,7,292,5.68,698.81,-0.38,259.47,32.0,0.97,0.42555462377067926
laborer,7,205,5.32,779.03,-0.12,422.13,31.0,0.97,0.5946227541866789
laborers,8,506,6.23,645.4,-0.36,217.47,30.0,0.91,0.291530075474575
laborious,9,199,5.29,872.29,0.42,334.98,21.0,0.68,0.7322304388706767
labors,6,419,6.04,630.13,-0.56,246.54,31.0,0.97,0.2844908642728266
labrador,8,1214,7.1,924.15,0.3,373.4,20.0,0.57,0.662676933241849
labyrinth,9,1122,7.02,876.46,0.27,415.04,28.0,0.93,0.5967319763157226
lace,4,3285,8.1,644.39,-0.45,176.96,31.0,0.97,0.15188940560595665
laced,5,1190,7.08,763.31,-0.17,373.62,32.0,0.94,0.40171787248100427
lacerate,8,8,2.08,798.25,0.22,256.65,28.0,0.85,0.8472211633757719
lacerated,9,55,4.01,807.13,0.13,254.2,24.0,0.71,0.7409722751645448
laceration,10,47,3.85,813.19,0.15,183.35,27.0,0.79,0.7595486772890142
lacerations,11,88,4.48,923.79,0.38,308.59,28.0,0.85,0.8376661330080557
laces,5,1181,7.07,702.0,-0.53,184.65,33.0,1.0,0.30522731315595536
lack,4,41016,10.62,555.69,-0.68,84.17,32.0,0.94,0.01410383471830449
lackadaisical,13,35,3.56,1053.71,0.98,321.33,14.0,0.45,0.9455414093669793
lacked,6,1560,7.35,700.87,-0.4,313.05,31.0,0.94,0.2793067520520444
lackey,6,533,6.28,803.9,0.08,251.54,21.0,0.62,0.546008995959442
lackeys,7,357,5.88,866.71,0.32,236.8,21.0,0.6,0.6791187009224671
lacking,7,5997,8.7,608.3,-0.57,143.62,33.0,0.97,0.08823155701252827
lacks,5,3970,8.29,679.63,-0.45,221.51,32.0,0.97,0.17997001346852684
lacquer,7,333,5.81,829.65,0.53,239.55,17.0,0.52,0.6303778811211913
lacquered,9,38,3.64,873.64,0.4,425.22,22.0,0.71,0.8354552616197809
lacrosse,8,312,5.74,783.03,0.04,182.98,36.0,1.0,0.5620187542883281
lactate,7,153,5.03,960.56,0.55,393.93,25.0,0.76,0.8426215343955681
lactating,9,177,5.18,952.58,0.54,246.95,26.0,0.79,0.8273233208812991
lactation,9,301,5.71,951.0,0.59,404.33,17.0,0.53,0.7958628751492973
lactic,6,420,6.04,770.83,0.24,303.6,23.0,0.66,0.5140403039312851
lactose,7,643,6.47,801.93,0.11,309.92,30.0,0.91,0.5252979593911209
lacy,4,759,6.63,784.72,-0.19,387.22,32.0,0.97,0.481156768570049
lad,3,2329,7.75,628.3,-0.33,160.69,33.0,1.0,0.15636197301212168
ladder,6,2970,8.0,569.41,-0.63,121.96,32.0,0.94,0.0887906279382989
laddie,6,117,4.76,799.82,0.21,285.31,22.0,0.67,0.6737567024980305
laden,5,599,6.4,780.55,0.02,157.12,29.0,0.85,0.4958959111585474
ladies,6,8502,9.05,539.39,-0.78,99.72,33.0,1.0,0.03524688063835735
ladle,5,159,5.07,796.52,-0.05,275.12,27.0,0.82,0.6437447587100709
lads,4,598,6.39,777.78,-0.12,285.37,32.0,0.94,0.49170287921526773
lady,4,25980,10.17,543.85,-0.8,149.75,33.0,0.97,0.01692460166196539
ladybird,8,79,4.37,732.63,0.0,192.89,30.0,0.94,0.6070747884424792
ladybug,7,140,4.94,643.65,-0.41,177.01,31.0,0.94,0.403827094610048
ladylike,8,44,3.78,685.55,-0.29,187.56,31.0,0.97,0.5846357144672308
ladyship,8,127,4.84,833.9,0.23,255.69,29.0,0.91,0.7151279510050571
lag,3,2677,7.89,759.79,-0.12,404.32,29.0,0.88,0.32199944092907423
lager,5,1081,6.99,826.11,0.16,287.23,19.0,0.58,0.5161749383751366
lagers,6,329,5.8,877.33,0.22,192.25,12.0,0.35,0.7002363345277122
laggard,7,18,2.89,780.75,0.03,261.65,16.0,0.47,0.7844781581154228
lagged,6,297,5.69,799.93,-0.12,391.22,27.0,0.79,0.5944702802978323
lagoon,6,668,6.5,701.94,-0.23,224.78,33.0,0.97,0.35427308073492414
lagoons,7,50,3.91,737.23,0.0,220.43,30.0,0.88,0.6528423674112475
lags,4,379,5.94,720.04,-0.16,188.8,24.0,0.71,0.43742217478590123
laguna,6,940,6.85,991.92,0.43,232.94,12.0,0.41,0.7703489110823105
laid,4,9979,9.21,653.73,-0.56,270.79,33.0,0.97,0.10182714543467765
lain,4,1380,7.23,995.1,0.28,485.1,21.0,0.64,0.7477573632182155
lair,4,1488,7.31,687.26,-0.15,225.66,23.0,0.7,0.2626362735381566
laird,5,860,6.76,910.22,0.4,316.75,9.0,0.26,0.6696907321287896
lairs,5,116,4.75,787.57,0.18,272.35,23.0,0.7,0.6573149348174125
laity,5,163,5.09,800.15,-0.11,312.24,13.0,0.39,0.6471500088943102
lake,4,21614,9.98,589.82,-0.68,160.41,33.0,1.0,0.03405250184239282
lakes,5,3785,8.24,629.79,-0.53,205.9,33.0,1.0,0.1286625498716678
lama,4,1472,7.29,787.16,0.08,256.86,25.0,0.76,0.42034509923508934
lamb,4,3444,8.14,554.53,-0.8,151.72,32.0,0.97,0.07227262331325761
lambast,7,56,4.03,734.6,0.19,231.92,10.0,0.29,0.6391705420446748
lambs,5,832,6.72,628.56,-0.62,233.77,34.0,1.0,0.22744021752941476
lambskin,8,31,3.43,854.82,0.1,377.61,28.0,0.82,0.8289242967141877
lame,4,7593,8.93,603.37,-0.59,181.92,30.0,0.88,0.07544916266422709
lament,6,699,6.55,791.78,-0.06,383.94,32.0,0.94,0.5008004879164443
lamentation,11,117,4.76,884.9,0.31,309.79,29.0,0.91,0.7827247083936876
lamentations,12,187,5.23,974.22,0.61,328.98,27.0,0.87,0.8448578180986506
laments,7,170,5.14,777.59,0.02,267.56,27.0,0.84,0.6092094228863307
laminate,8,253,5.53,835.07,0.2,262.99,30.0,0.94,0.6624228100937715
laminated,9,467,6.15,723.0,-0.09,181.69,34.0,1.0,0.4209804071052832
laminating,10,39,3.66,893.64,0.27,283.76,28.0,0.9,0.8528118726334781
lamp,4,6657,8.8,587.85,-0.73,160.97,34.0,1.0,0.06891819775863384
lamplight,9,18,2.89,703.06,-0.28,284.66,31.0,0.94,0.6868948692536403
lamplighter,11,88,4.48,903.42,0.48,313.33,31.0,0.94,0.8179970013468527
lampoon,7,234,5.46,752.26,0.1,249.55,27.0,0.82,0.5378262305913446
lamppost,8,57,4.04,963.08,0.47,357.21,26.0,0.87,0.8872963838276029
lamprey,7,50,3.91,739.4,-0.19,243.15,5.0,0.16,0.6563492668547178
lamps,5,1586,7.37,565.83,-0.7,134.62,30.0,0.94,0.11547355848644253
lampshade,9,80,4.38,778.97,0.03,241.87,34.0,0.97,0.6749002566643796
lancaster,9,2623,7.87,716.42,-0.05,175.0,33.0,0.97,0.2587227770577622
lance,5,7263,8.89,708.26,-0.27,211.24,31.0,0.91,0.17347716703514524
lanced,6,59,4.08,770.0,-0.05,417.22,27.0,0.79,0.6859292012909456
lancer,6,390,5.97,875.69,0.26,393.15,29.0,0.88,0.6839216284211329
lances,6,150,5.01,696.63,-0.18,176.69,30.0,0.91,0.48715407486467943
land,4,75075,11.23,594.15,-0.68,187.87,33.0,0.97,0.014789967218113898
landed,6,4427,8.4,673.03,-0.5,201.81,34.0,0.97,0.16500216004675866
lander,6,683,6.53,858.63,0.23,335.48,16.0,0.52,0.6129958577926863
landfall,8,87,4.47,661.34,-0.45,157.1,32.0,0.94,0.4795303804223527
landholder,10,14,2.64,755.52,-0.1,189.77,33.0,0.94,0.7725597824705852
landing,7,7575,8.93,703.06,-0.34,407.23,34.0,1.0,0.16505298467637416
landings,8,1055,6.96,626.78,-0.33,163.87,32.0,0.97,0.20754237503494194
landlady,8,127,4.84,918.13,0.23,381.43,31.0,0.94,0.8122029935706844
landless,8,151,5.02,843.6,0.2,381.18,30.0,0.88,0.7143909938756321
landlocked,10,119,4.78,756.3,-0.1,220.1,33.0,0.97,0.6077100963126731
landlord,8,1115,7.02,657.53,-0.39,262.26,32.0,0.97,0.2441615206729181
landlords,9,843,6.74,722.0,-0.19,268.68,31.0,0.94,0.36436176971360323
landlubber,10,4,1.39,1090.29,1.01,510.78,14.0,0.45,0.9846763741709232
landmark,8,1392,7.24,677.28,-0.5,239.1,32.0,0.97,0.2538436126146731
landmarks,9,455,6.12,690.58,-0.42,244.14,33.0,0.97,0.3709181469340042
landmine,8,78,4.36,988.18,0.66,347.8,28.0,0.82,0.8913623541968438
landowner,9,198,5.29,790.69,0.06,283.96,32.0,0.97,0.6166044064953876
landowners,10,538,6.29,844.0,0.2,317.49,31.0,0.94,0.61136946964499
landrover,9,38,3.64,970.3,0.7,349.9,23.0,0.74,0.9051612411374552
lands,5,15277,9.63,635.82,-0.61,222.01,33.0,1.0,0.06988386572132856
landscape,9,3305,8.1,655.76,-0.47,295.94,34.0,1.0,0.1645701506950268
landscaped,10,128,4.85,739.31,-0.19,220.13,32.0,0.94,0.5730476989148942
landscapes,10,583,6.37,781.06,-0.34,412.21,32.0,0.97,0.49991105689817283
landscaping,11,302,5.71,671.56,-0.35,212.01,34.0,1.0,0.3773728748951742
landslide,9,432,6.07,675.15,-0.36,187.81,33.0,1.0,0.350334171939722
landslides,10,60,4.09,739.42,-0.13,277.47,31.0,1.0,0.6410764656552566
lane,4,14139,9.56,668.81,-0.31,212.43,32.0,0.97,0.09788823663947549
lanes,5,2013,7.61,742.62,-0.23,346.87,29.0,0.91,0.32004269268887703
langsyne,8,0,0.0,1170.5,1.87,27.58,2.0,0.06,0.9961373281492211
language,8,97874,11.49,671.41,-0.35,277.55,34.0,1.0,0.03273106147238952
languages,9,28466,10.26,636.36,-0.48,212.75,33.0,0.97,0.048537521282813655
languid,7,55,4.01,891.73,0.3,306.32,15.0,0.44,0.8328123808797744
languish,8,103,4.63,755.65,0.02,298.63,17.0,0.55,0.6196284719575106
languished,10,108,4.68,815.72,-0.05,345.32,29.0,0.88,0.7026250921196412
languishing,11,147,4.99,859.96,0.36,404.38,28.0,0.88,0.737719498869152
languor,7,10,2.3,779.6,0.18,194.12,5.0,0.15,0.8177174658839673
lank,4,30,3.4,838.43,0.18,378.3,14.0,0.41,0.8136769078295342
lanky,5,114,4.74,742.26,-0.1,250.51,27.0,0.84,0.5885746232624329
lanolin,7,134,4.9,905.0,0.37,340.04,19.0,0.56,0.7957104012604508
lantern,7,2064,7.63,726.5,-0.12,270.13,32.0,0.97,0.2943254301034281
lanterns,8,196,5.28,769.29,-0.06,240.03,34.0,1.0,0.5825010800233793
lanyard,7,109,4.69,948.0,0.49,322.36,14.0,0.41,0.8492541485603924
laos,4,1572,7.36,776.67,0.25,175.77,12.0,0.35,0.3973215420192625
laotian,7,204,5.32,979.18,0.68,254.07,11.0,0.35,0.8446036949505731
laotians,8,40,3.69,912.9,0.66,379.59,10.0,0.31,0.8662041625371655
lap,3,6364,8.76,625.82,-0.58,202.86,34.0,1.0,0.0998449848796727
lapdog,6,34,3.53,843.0,0.31,342.72,29.0,0.91,0.8112119132931819
lapel,5,239,5.48,770.91,-0.01,207.09,23.0,0.64,0.5665929709537242
lapels,6,87,4.47,800.67,0.19,339.86,21.0,0.64,0.6983049986023226
lapidary,8,81,4.39,1046.0,1.76,185.26,2.0,0.06,0.9213742979848034
lapped,6,371,5.92,741.68,-0.19,295.48,31.0,0.94,0.4765063149602297
lapping,7,380,5.94,796.97,-0.1,394.24,30.0,0.91,0.566618383268532
laps,4,1959,7.58,639.19,-0.39,220.83,32.0,0.94,0.17969047800564153
lapse,5,1455,7.28,701.54,-0.39,244.98,28.0,0.88,0.28693044649437116
lapsed,6,246,5.51,743.07,-0.26,317.1,30.0,0.94,0.5170389570786003
lapses,6,385,5.95,792.12,0.03,211.6,25.0,0.76,0.5566821681786994
lapsing,7,49,3.89,847.77,0.2,308.68,26.0,0.76,0.7956849889456431
larceny,7,136,4.91,788.7,0.1,237.48,20.0,0.63,0.645294909913344
lard,4,602,6.4,700.75,-0.19,211.93,28.0,0.8,0.3613885288810958
larder,6,31,3.43,775.0,-0.04,255.48,11.0,0.32,0.7420395923864704
laredo,6,207,5.33,809.5,0.21,217.26,22.0,0.61,0.6409494040812178
large,5,134354,11.81,642.47,-0.61,370.52,32.0,0.97,0.018144392772737668
largely,7,9463,9.16,632.5,-0.47,185.28,32.0,0.94,0.08696094127214048
larger,6,34250,10.44,616.88,-0.52,246.31,33.0,0.97,0.03456074813854794
largesse,8,127,4.84,759.33,0.6,82.23,6.0,0.19,0.6071256130720948
largest,7,19979,9.9,587.32,-0.65,222.18,31.0,0.94,0.0350435821198953
lark,4,659,6.49,655.06,-0.43,228.88,32.0,0.94,0.283931793347056
larks,5,71,4.26,680.35,-0.29,181.33,31.0,0.91,0.5314223272597901
larkspur,8,244,5.5,951.89,0.58,325.21,9.0,0.27,0.8087723310716373
larry,5,27380,10.22,595.73,-0.66,174.08,33.0,1.0,0.031104673324693147
larva,5,1479,7.3,810.19,0.17,290.23,26.0,0.79,0.4598866610759574
larvae,6,2121,7.66,823.19,0.29,226.41,21.0,0.64,0.4472821529313105
larval,6,134,4.9,828.1,0.63,354.36,10.0,0.31,0.7024980305456024
laryngitis,10,37,3.61,876.14,0.73,274.35,22.0,0.67,0.8390129856928668
larynx,6,109,4.69,894.08,0.36,280.6,26.0,0.79,0.7965744199639145
lasagna,7,236,5.46,798.85,-0.06,310.58,33.0,0.97,0.6144189474219207
lascivious,10,1053,6.96,961.88,0.85,384.02,17.0,0.53,0.7256740616502757
laser,5,16120,9.69,578.56,-0.66,165.32,32.0,1.0,0.03656832100836065
lash,4,649,6.48,702.73,-0.19,282.83,33.0,0.94,0.35719549693781605
lashed,6,349,5.86,701.38,-0.35,212.72,32.0,1.0,0.41284846636680134
lashes,6,480,6.17,682.71,-0.4,358.09,34.0,1.0,0.3535869482351147
lashing,7,301,5.71,646.94,-0.47,162.34,33.0,1.0,0.3382379100912302
lashings,8,35,3.56,788.71,0.13,279.79,28.0,0.9,0.7499682346064903
lass,4,725,6.59,766.68,-0.09,459.94,22.0,0.67,0.45444842570709765
lasses,6,74,4.3,864.39,0.3,317.23,18.0,0.56,0.7884933038550481
lassie,6,374,5.92,812.4,-0.03,300.98,25.0,0.78,0.5935046123351376
lasso,5,181,5.2,750.26,-0.15,180.71,23.0,0.7,0.5579019592894717
last,4,291284,12.58,548.13,-0.79,115.11,32.0,0.97,0.002032985184620467
lasted,6,3716,8.22,670.52,-0.25,185.04,29.0,0.85,0.17379482097024218
lasting,7,3399,8.13,628.31,-0.65,198.9,32.0,0.97,0.13369418820360346
lastly,6,3763,8.23,748.12,-0.33,299.64,33.0,1.0,0.2751645447383802
lasts,5,2993,8.0,674.91,-0.45,260.84,34.0,1.0,0.1934131280018297
latch,5,1279,7.15,599.58,-0.55,143.9,33.0,1.0,0.16187644532540468
